27,8,0
194.14,195.19,197.96
405.58,404.5,191.16
209.8,211.75,210.09
212.18,208.91,335.03
214.56,206.06,459.98
212.52,336.69,212.88
214.9,333.85,337.83
217.28,331,462.77
215.23,461.63,215.68
217.61,458.79,340.62
220,455.94,465.57
334.75,209.09,207.65
337.13,206.25,332.59
339.51,203.4,457.54
337.46,334.03,210.44
339.85,331.19,335.39
342.23,328.34,460.33
340.18,458.97,213.24
342.56,456.13,338.18
344.94,453.28,463.13
459.7,206.43,205.21
462.08,203.58,330.15
464.46,200.74,455.1
462.41,331.37,208
464.79,328.52,332.95
467.18,325.68,457.89
465.13,456.31,210.8
467.51,453.47,335.74
469.89,450.62,460.69
209.03,208.5,448.28
207.22,210.65,573.25
205.4,212.79,698.22
212.45,333.44,446.19
210.64,335.58,571.16
208.83,337.72,696.13
215.88,458.37,444.09
214.07,460.52,569.06
212.25,462.66,694.03
333.97,205.11,450.15
332.15,207.25,575.12
330.34,209.4,700.09
337.39,330.05,448.06
335.58,332.19,573.03
333.77,334.33,697.99
340.82,454.98,445.96
339,457.12,570.93
337.19,459.27,695.9
458.91,201.72,452.02
457.09,203.86,576.99
455.28,206,701.96
462.33,326.65,449.93
460.52,328.79,574.89
458.71,330.94,699.86
465.76,451.59,447.83
463.94,453.73,572.8
462.13,455.87,697.77
210.2,449.61,209.29
210.89,446.87,334.26
211.57,444.12,459.22
213.16,574.55,212.02
213.84,571.8,336.99
214.53,569.06,461.95
216.11,699.48,214.75
216.8,696.74,339.72
217.49,693.99,464.68
335.16,446.67,208.54
335.85,443.92,333.51
336.54,441.18,458.47
338.12,571.6,211.27
338.81,568.86,336.24
339.49,566.12,461.2
341.08,696.54,214
341.76,693.79,338.97
342.45,691.05,463.93
460.13,443.73,207.79
460.81,440.98,332.75
461.5,438.24,457.72
463.08,568.66,210.52
463.77,565.92,335.49
464.46,563.17,460.45
466.04,693.6,213.25
466.73,690.85,338.22
467.41,688.11,463.18
211.44,451.91,451.1
211.05,450.72,576.1
210.65,449.53,701.09
208.73,576.88,452.28
208.34,575.69,577.28
207.94,574.5,702.27
206.02,701.84,453.46
205.63,700.65,578.46
205.23,699.46,703.45
336.41,454.62,451.53
336.02,453.43,576.52
335.62,452.24,701.51
333.7,579.58,452.71
333.31,578.39,577.7
332.91,577.2,702.69
330.99,704.55,453.89
330.6,703.36,578.88
330.2,702.17,703.88
461.38,457.32,451.95
460.99,456.13,576.94
460.59,454.94,701.94
458.67,582.29,453.13
458.27,581.1,578.12
457.88,579.9,703.12
455.96,707.25,454.31
455.56,706.06,579.31
455.17,704.87,704.3
449,208.6,208.34
448.27,206.7,333.33
447.55,204.79,458.31
450.04,333.58,210.26
449.32,331.68,335.24
448.6,329.77,460.22
451.09,458.56,212.17
450.37,456.66,337.15
449.65,454.75,462.14
573.99,207.54,209.05
573.27,205.63,334.03
572.55,203.73,459.02
575.04,332.52,210.96
574.32,330.62,335.95
573.6,328.71,460.93
576.09,457.5,212.88
575.37,455.6,337.86
574.64,453.69,462.84
698.98,206.48,209.76
698.26,204.57,334.74
697.54,202.67,459.72
700.03,331.46,211.67
699.31,329.55,336.65
698.59,327.65,461.64
701.08,456.44,213.58
700.36,454.53,338.57
699.64,452.63,463.55
449.55,208.9,449.12
446.25,209.91,574.07
442.95,210.93,699.02
445.95,333.84,448
442.65,334.86,572.96
439.35,335.87,697.91
442.35,458.79,446.89
439.05,459.8,571.84
435.75,460.82,696.8
574.46,212.52,452.39
571.16,213.54,577.34
567.86,214.56,702.29
570.86,337.47,451.27
567.56,338.48,576.23
564.26,339.5,701.18
567.26,462.41,450.16
563.96,463.43,575.12
560.66,464.44,700.07
699.36,216.15,455.66
696.06,217.17,580.61
692.76,218.18,705.56
695.76,341.09,454.55
692.46,342.11,579.5
689.16,343.13,704.45
692.16,466.04,453.43
688.86,467.05,578.38
685.56,468.07,703.34
449.16,450.14,209.63
449.77,447.83,334.6
450.39,445.51,459.58
447.11,575.11,211.95
447.72,572.79,336.93
448.34,570.48,461.91
445.06,700.07,214.28
445.67,697.75,339.25
446.29,695.44,464.23
574.14,452.2,209.05
574.75,449.89,334.03
575.37,447.57,459
572.09,577.17,211.38
572.7,574.85,336.35
573.32,572.54,461.33
570.04,702.13,213.7
570.65,699.82,338.68
571.27,697.5,463.65
699.12,454.27,208.47
699.74,451.95,333.45
700.35,449.64,458.43
697.07,579.23,210.8
697.68,576.91,335.78
698.3,574.6,460.75
695.02,704.19,213.12
695.63,701.88,338.1
696.25,699.56,463.08
448.4,451.5,449.15
445.7,454.81,574.08
443,458.11,699.01
447.2,576.45,445.82
444.5,579.76,570.74
441.81,583.06,695.67
446,701.4,442.48
443.31,704.71,567.41
440.61,708.01,692.34
573.36,452.77,451.81
570.66,456.07,576.74
567.97,459.38,701.67
572.16,577.72,448.48
569.47,581.02,573.41
566.77,584.33,698.33
570.97,702.66,445.15
568.27,705.97,570.07
565.57,709.28,695
698.33,454.03,454.48
695.63,457.34,579.4
692.93,460.65,704.33
697.13,578.98,451.14
694.43,582.29,576.07
691.74,585.6,701
695.93,703.93,447.81
693.23,707.24,572.74
690.54,710.55,697.66
