Inf,96.449,-118.12,-89.527,151.09,41.392,-129.84
-28.442,-26.879,-32.366,-28.434,-26.815,-32.326,0.075477
21.226,-1.6689,50.697,21.587,-1.8499,50.759,0.40815
27.975,-17.959,-28.754,27.88,-17.658,-28.737,0.31633
-24.723,-0.36282,-45.781,-25.1,0.15724,-46.778,1.1866
-6.1695,-0.3244,37.482,-6.3345,-0.67105,37.557,0.39106
-11.543,11.819,-9.978,-11.309,12.254,-9.6849,0.57422
25.245,-13.193,1.0982,25.517,-13.057,1.257,0.34242
-35.88,-12.82,-11.248,-36.238,-12.916,-11.077,0.40788
-20.737,-31.1,-23.551,-20.753,-31.182,-23.521,0.089322
-2.7616,8.641,-22.283,-2.9863,8.5347,-22.074,0.32533
0.45159,-4.5649,64.581,0.54759,-4.4709,63.957,0.63855
-14.863,11.263,48.575,-14.765,11.234,48.548,0.10548
11.789,-13.017,4.6353,11.759,-13.546,4.6866,0.5316
31.448,18.527,-21.791,32.468,18.546,-22.287,1.1342
38.366,-8.5178,-13.067,38.837,-8.5727,-13.067,0.47394
22.834,20.153,8.7621,23.233,20.886,8.9484,0.85562
35.09,-6.4532,-29.004,35.376,-6.6403,-28.813,0.39179
-20.758,-11.981,-0.84641,-20.721,-11.777,-1.0421,0.28517
41.919,13.028,0.44108,41.949,13.048,0.44719,0.036258
15.003,-7.643,28.628,14.99,-7.6223,28.646,0.029975
-28.834,16.14,21.184,-28.97,15.487,21.465,0.72391
-6.5126,-1.7508,29.634,-6.6515,-1.9599,29.771,0.28589
-13.469,-9.7862,1.0862,-13.726,-10.23,1.6753,0.7809
28.66,23.037,-10.799,28.666,22.991,-10.801,0.046503
18.985,1.4935,65.058,19.053,1.47,65.365,0.31525
-7.7463,10.427,-10.008,-7.3021,9.9809,-9.7777,0.67005
-40.199,2.7617,-28.673,-40.294,2.7146,-28.783,0.15278
6.4008,-2.4253,66.058,6.308,-2.5316,66.202,0.20171
7.5499,-18.715,-31.402,7.3999,-18.682,-31.308,0.18012
-9.4487,10.521,-9.5708,-9.3592,11.476,-9.5238,0.96029
-14.843,10.906,49.715,-14.555,10.846,49.61,0.31261
8.7116,-6.0896,25.29,8.7139,-6.0974,25.291,0.0081986
-1.1371,-1.9953,47.866,-1.8229,-2.1353,47.277,0.91467
-17.202,-17.948,-1.5126,-17.205,-18.024,-1.2506,0.2726
29.323,19.483,6.8921,29.339,19.508,6.9295,0.047537
-35.476,-20.737,-28.574,-35.394,-20.695,-28.587,0.093787
-35.76,-15.26,-12.008,-36.288,-15.218,-11.646,0.64142
27.54,-15.915,-30.013,27.48,-16.009,-30.143,0.17051
39.725,-3.8722,-19.789,39.618,-3.8543,-19.792,0.10816
-21.444,-5.588,-1.6491,-21.425,-5.5938,-1.6609,0.023322
5.0675,-5.3587,47.366,4.7919,-5.7813,47.375,0.50459
8.515,-17.165,-29.827,8.618,-17.187,-29.891,0.12364
-29.744,15.207,-25.477,-29.599,15.138,-25.474,0.16092
-29.153,7.0201,-38.11,-29.162,7.0482,-38.14,0.042221
17.56,-4.0609,-24.222,17.622,-3.8399,-24.397,0.28873
11.421,22.88,17.177,11.388,23.287,17.18,0.40885
-27.845,-23.637,-11.372,-27.784,-23.634,-11.54,0.17851
-16.537,16.858,-13.231,-16.501,16.946,-13.186,0.10472
-6.1655,-27.057,-23.099,-6.0125,-27.392,-23.082,0.36903
-23.373,-12.836,-1.4497,-23.57,-12.709,-1.2955,0.28028
-26.492,-29.725,-17.273,-26.629,-30.044,-17.218,0.35163
-32.672,8.1049,-34.899,-32.627,8.0763,-34.807,0.10589
13.184,25.462,-11.08,13.123,25.638,-11.095,0.18597
-1.8356,-24.308,-15.88,-1.8413,-24.402,-15.872,0.094161
29.575,17.888,7.6075,29.648,18.076,7.7925,0.27419
-7.4654,-25.197,-14.686,-7.176,-25.1,-15.254,0.64483
13.132,-18.671,-17.283,13.119,-18.386,-17.184,0.30212
32.332,20.466,-3.4549,32.372,20.5,-3.4574,0.052367
26.822,23.371,-3.6678,26.585,22.708,-3.9481,0.75745
-25.43,4.9677,35.186,-25.434,4.9831,35.154,0.035804
-3.469,13.796,-2.4713,-3.5031,13.841,-2.4619,0.056993
-29.341,-27.806,-23.272,-29.426,-27.929,-23.28,0.14998
-22.104,-28.534,-32.909,-21.923,-28.183,-32.663,0.46535
8.7279,24.098,-2.9324,8.5332,24.274,-2.9153,0.26323
-26.98,2.5144,29.741,-26.999,2.646,29.707,0.13706
-17.102,-20.211,-2.4155,-17.009,-19.741,-2.6996,0.55678
-8.6435,17.359,38.652,-8.6879,17.631,38.654,0.27548
18.68,-4.1776,-24.041,18.733,-3.9902,-24.189,0.24481
41.09,14.63,2.1869,40.8,14.547,2.1088,0.31148
-37.204,6.8515,-30.16,-36.983,6.5718,-30.191,0.35746
36.392,0.28009,-27.128,36.194,0.29214,-27.113,0.1991
-5.7272,9.4849,-6.7683,-5.4446,8.5483,-6.6595,0.98438
-19.189,-30.872,-25.829,-19.027,-31.571,-25.914,0.72309
37.587,14.379,9.6428,37.642,14.095,9.7796,0.32036
6.4813,1.4587,67.226,6.4845,1.4554,67.223,0.0054785
-35.624,-20.566,-28.043,-35.425,-20.465,-28.076,0.22613
25.09,7.2459,37.257,24.853,7.2582,37.221,0.24033
-24.639,16.321,-11.579,-24.684,16.429,-11.553,0.12003
-10.915,-25.417,-35.862,-10.926,-25.376,-35.787,0.08574
-17.95,5.7999,-1.247,-17.923,5.7041,-1.2884,0.10784
12.183,22.343,27.05,12.138,22.203,27.073,0.14822
-11.512,15.655,21.454,-11.704,16.096,21.334,0.49544
0.6635,-6.2552,-32.285,1.006,-6.1554,-32.608,0.48146
-31.545,-9.6795,-45.053,-31.66,-9.6515,-45.083,0.12257
-1.7472,18.565,37.719,-1.794,18.996,37.765,0.43593
-12.55,15.082,61.638,-12.358,14.945,61.608,0.23833
-7.4744,-24.191,-12.637,-7.7015,-23.943,-12.614,0.33707
26.102,-7.1126,13.801,26.37,-7.2934,13.886,0.33397
16.433,-7.2578,41.669,16.508,-7.3351,41.672,0.10774
-0.53487,6.5127,-20.952,-0.5611,6.4962,-20.947,0.031315
-1.8,-2.2876,43.555,-1.8064,-2.2302,43.497,0.082245
-3.0448,-16.981,-2.2957,-3.0399,-16.955,-2.3506,0.061157
12.479,7.0129,66.8,12.486,7.0456,66.902,0.10764
-11.845,5.1361,60.028,-11.968,4.993,60.106,0.20427
9.3111,1.0507,67.773,9.2815,1.5962,68.313,0.76825
17.454,-6.5079,46.348,17.068,-5.8261,46.154,0.80698
0.60155,-9.5104,5.9892,0.4818,-9.8828,6.1605,0.42698
8.2804,7.6814,-13.803,8.0065,7.0133,-13.46,0.79935
-26.341,-26.089,-35.393,-26.306,-26.028,-35.401,0.071389
-6.8827,-23.818,-12.421,-7.1834,-23.489,-12.391,0.44633
5.8441,-20.715,-12.809,5.4282,-20.538,-12.922,0.46575
-6.9435,2.4726,-38.564,-6.5563,2.5308,-38.697,0.41377
-7.5905,-17.136,-40.304,-7.2975,-17.284,-40.142,0.3661
-0.089284,12.509,-6.9105,0.35709,12.484,-6.6529,0.51598
-3.3254,3.0997,-31.818,-3.2904,3.1235,-31.821,0.042503
29.528,-10.165,-2.8166,28.522,-10.092,-3.1408,1.0598
-21.503,16.269,-8.6506,-21.505,16.289,-8.5724,0.080692
-17.068,9.7262,42.893,-16.537,9.6569,42.754,0.55304
-37.501,-16.424,-20.931,-37.242,-16.452,-20.794,0.29472
24.155,11.195,34.195,24.16,11.345,34.272,0.16913
-31.048,5.8535,-38.191,-30.96,5.7545,-38.121,0.15017
-8.8306,10.65,-0.52785,-8.789,10.363,-0.47586,0.29456
37.194,-12.172,-15.989,37.567,-12.288,-15.977,0.39122
-23.393,18.86,26.946,-23.226,19.397,27.097,0.58213
32.966,17.912,-18.877,33.918,18.007,-19.315,1.0528
-28.393,-27.914,-29.73,-28.36,-27.843,-29.721,0.079513
42.13,13.003,-0.33856,42.135,13.006,-0.33752,0.0061847
-25.52,17.732,33.825,-25.45,17.586,33.679,0.21766
3.2766,-5.4339,54.284,3.2839,-5.3399,54.309,0.097797
-14.863,11.956,60.712,-14.366,11.96,60.757,0.49895
43.828,4.5969,-19.218,43.922,4.5545,-19.249,0.10759
-26.605,-12.467,-1.2558,-26.596,-12.476,-1.236,0.023534
20.106,-7.4,31.852,19.935,-7.2838,31.636,0.29928
-2.8201,2.7571,-30.118,-2.9068,2.7061,-30.112,0.10073
-30.734,-12.821,-43.333,-30.655,-13.054,-43.484,0.2891
-26.078,-11.437,-45.029,-26.105,-11.673,-45.365,0.41203
11.975,20.658,-33.598,11.917,20.072,-32.866,0.94002
-20.746,10.452,39.227,-20.746,10.454,39.22,0.0067828
-10.345,-0.37143,27.707,-10.612,-1.1957,28.206,0.99991
-17.461,1.3648,26.399,-17.641,0.59587,26.392,0.78976
3.6087,-2.8783,-27.027,3.3566,-2.9798,-26.539,0.55831
-25.838,-28.644,-29.776,-25.852,-28.744,-29.84,0.11945
13.188,22.221,51.813,13.266,22.279,51.816,0.09655
33.967,-6.6024,-5.1009,34.036,-6.4166,-5.17,0.20999
32.768,1.1502,14.106,31.994,1.3715,13.886,0.83492
-5.9562,16.845,20.709,-6.2552,17.439,20.368,0.74662
12.107,22.756,58.338,12.161,22.529,58.346,0.23349
-6.4229,-7.9814,5.6018,-6.2998,-7.7463,5.1368,0.53543
26.101,-10.919,3.9608,25.891,-10.401,3.9256,0.55912
-9.9843,-24.996,-10.38,-10.235,-24.41,-10.674,0.70207
-25.116,12.946,17.541,-24.82,12.126,18.15,1.0632
-37.227,-17.401,-14.056,-37.142,-17.34,-13.961,0.14076
1.9435,-0.76733,65.036,2.3083,-0.45414,64.583,0.66007
-20.165,0.45824,11.907,-20.307,0.92176,12.038,0.50221
-36.002,-20.792,-16.154,-36.133,-20.97,-16.122,0.22342
36.797,13.325,-19.967,36.631,13.144,-19.887,0.25797
26.326,-20.877,-12.407,25.866,-20.312,-12.735,0.79904
4.7541,19.874,11.943,4.6055,20.146,11.985,0.31269
33.863,18.474,3.132,33.784,18.477,3.1481,0.080747
19.114,-20.169,-6.042,18.868,-20.446,-5.9567,0.38021
