27,125,0
191.4,191.41,204.55
0,0,0
98.32,100.52,99.817
101.73,100.82,224.77
105.14,101.12,349.72
101.84,225.47,99.42
105.25,225.77,224.37
108.66,226.07,349.32
105.35,350.42,99.022
108.76,350.72,223.97
112.17,351.02,348.93
223.22,96.99,96.415
226.64,97.293,221.37
230.05,97.595,346.32
226.74,221.94,96.017
230.15,222.24,220.97
233.56,222.55,345.92
230.26,346.89,95.62
233.67,347.19,220.57
237.08,347.5,345.52
348.13,93.463,93.013
351.54,93.765,217.96
354.95,94.068,342.92
351.64,218.41,92.615
355.06,218.72,217.57
358.47,219.02,342.52
355.16,343.36,92.218
358.57,343.67,217.17
361.98,343.97,342.12
101.37,99.34,224.74
99.514,96.715,349.7
97.657,94.09,474.66
98.936,224.29,227.33
97.08,221.67,352.29
95.224,219.04,477.25
96.503,349.24,229.92
94.646,346.62,354.88
92.79,343.99,479.84
226.33,101.74,226.65
224.48,99.11,351.61
222.62,96.485,476.56
223.9,226.69,229.24
222.04,224.06,354.2
220.19,221.44,479.15
221.47,351.63,231.83
219.61,349.01,356.79
217.75,346.39,481.74
351.3,104.13,228.56
349.44,101.5,353.51
347.58,98.88,478.47
348.86,229.08,231.15
347.01,226.45,356.11
345.15,223.83,481.06
346.43,354.03,233.74
344.57,351.4,358.7
342.72,348.78,483.65
101.81,98.61,349.37
100.33,102.03,474.31
98.848,105.45,599.26
100.48,223.56,345.93
98.995,226.98,470.87
97.513,230.4,595.82
99.143,348.5,342.49
97.66,351.92,467.43
96.178,355.34,592.38
226.8,99.985,350.81
225.31,103.4,475.76
223.83,106.83,600.7
225.46,224.93,347.38
223.98,228.35,472.32
222.5,231.77,597.26
224.12,349.88,343.94
222.64,353.3,468.88
221.16,356.72,593.82
351.78,101.36,352.26
350.3,104.78,477.21
348.81,108.2,602.15
350.44,226.3,348.82
348.96,229.72,473.77
347.48,233.14,598.71
349.11,351.25,345.38
347.62,354.67,470.33
346.14,358.09,595.27
98.463,100.72,474.47
101.03,104.26,599.4
103.6,107.8,724.32
100.04,225.65,470.9
102.61,229.2,595.82
105.18,232.74,720.74
101.62,350.59,467.32
104.19,354.14,592.24
106.76,357.68,717.17
223.43,99.064,471.95
226,102.61,596.87
228.56,106.15,721.8
225.01,224,468.37
227.57,227.55,593.3
230.14,231.09,718.22
226.58,348.94,464.8
229.15,352.49,589.72
231.72,356.03,714.65
348.39,97.412,469.43
350.96,100.96,594.35
353.53,104.5,719.28
349.97,222.35,465.85
352.54,225.89,590.78
355.11,229.44,715.7
351.55,347.29,462.28
354.12,350.83,587.2
356.69,354.38,712.12
98.563,100.35,599.32
95.74,98.551,724.27
92.918,96.753,849.23
100.55,225.32,601.16
97.728,223.52,726.12
94.905,221.72,851.07
102.54,350.29,603.01
99.715,348.49,727.96
96.893,346.7,852.92
223.52,98.324,602.11
220.69,96.525,727.07
217.87,94.726,852.02
225.5,223.3,603.96
222.68,221.5,728.91
219.86,219.7,853.87
227.49,348.27,605.8
224.67,346.47,730.76
221.85,344.67,855.71
348.47,96.297,604.91
345.65,94.499,729.86
342.82,92.7,854.82
350.46,221.27,606.75
347.63,219.47,731.71
344.81,217.67,856.66
352.44,346.24,608.6
349.62,344.44,733.55
346.8,342.64,858.51
101.04,223.5,100.79
100.31,224.81,225.78
99.583,226.12,350.77
101.87,348.49,99.489
101.15,349.8,224.48
100.42,351.11,349.47
102.71,473.48,98.187
101.99,474.79,223.18
101.26,476.1,348.17
226.03,222.67,101.52
225.31,223.98,226.51
224.58,225.29,351.51
226.87,347.66,100.22
226.14,348.97,225.21
225.42,350.28,350.2
227.71,472.65,98.921
226.98,473.96,223.91
226.25,475.27,348.9
351.03,221.84,102.26
350.3,223.15,227.25
349.57,224.46,352.24
351.87,346.83,100.96
351.14,348.14,225.95
350.41,349.45,350.94
352.7,471.82,99.655
351.98,473.13,224.65
351.25,474.44,349.64
98.093,224.13,225.51
99.294,225.9,350.49
100.5,227.66,475.47
99.406,349.11,223.73
100.61,350.88,348.71
101.81,352.64,473.69
100.72,474.09,221.95
101.92,475.86,346.93
103.12,477.62,471.91
223.08,222.8,224.33
224.28,224.57,349.31
225.48,226.33,474.29
224.4,347.78,222.55
225.6,349.55,347.53
226.8,351.31,472.51
225.71,472.76,220.77
226.91,474.53,345.75
228.11,476.29,470.73
348.07,221.47,223.15
349.27,223.24,348.13
350.47,225,473.11
349.38,346.45,221.37
350.59,348.22,346.35
351.79,349.98,471.33
350.7,471.43,219.59
351.9,473.2,344.57
353.1,474.96,469.55
99.022,223.53,348.71
97.87,223.29,473.71
96.717,223.04,598.7
98.275,348.53,348.95
97.122,348.28,473.95
95.97,348.04,598.94
97.528,473.52,349.19
96.375,473.28,474.19
95.223,473.03,599.18
224.01,224.28,349.87
222.86,224.03,474.86
221.71,223.79,599.86
223.27,349.27,350.11
222.11,349.02,475.1
220.96,348.78,600.09
222.52,474.26,350.35
221.37,474.02,475.34
220.21,473.77,600.33
349.01,225.02,351.02
347.85,224.78,476.02
346.7,224.53,601.01
348.26,350.01,351.26
347.11,349.77,476.25
345.95,349.52,601.25
347.51,475.01,351.5
346.36,474.76,476.49
345.21,474.52,601.49
98.16,226.78,475.92
97.711,223.37,600.87
97.263,219.95,725.82
95.626,351.71,479.32
95.178,348.29,604.28
94.729,344.88,729.23
93.093,476.64,482.73
92.644,473.22,607.68
92.195,469.8,732.64
223.13,229.3,476.43
222.69,225.89,601.39
222.24,222.47,726.34
220.6,354.23,479.84
220.15,350.81,604.79
219.7,347.4,729.75
218.07,479.16,483.25
217.62,475.74,608.2
217.17,472.32,733.15
348.11,231.82,476.95
347.66,228.41,601.9
347.21,224.99,726.86
345.57,356.75,480.36
345.12,353.33,605.31
344.68,349.92,730.26
343.04,481.68,483.77
342.59,478.26,608.72
342.14,474.84,733.67
101.27,225.68,600.07
100.44,221.99,725.01
99.6,218.29,849.96
102.05,350.63,603.77
101.22,346.93,728.71
100.38,343.24,853.66
102.83,475.57,607.47
102,471.88,732.41
101.16,468.18,857.36
226.26,224.87,600.88
225.43,221.18,725.82
224.59,217.49,850.77
227.05,349.82,604.58
226.21,346.12,729.52
225.38,342.43,854.47
227.82,474.76,608.28
226.99,471.07,733.22
226.16,467.38,858.17
351.26,224.07,601.69
350.42,220.37,726.63
349.59,216.68,851.58
352.04,349.01,605.39
351.2,345.32,730.34
350.37,341.62,855.28
352.82,473.96,609.09
351.98,470.26,734.04
351.15,466.57,858.98
100.96,348.71,100.59
