27,125,0
192.11,205.39,190.16
0,0,0
100.1,100.57,100.3
98.217,98.404,225.27
96.335,96.241,350.23
100.39,225.55,102.47
98.503,223.39,227.44
96.621,221.22,352.41
100.67,350.53,104.65
98.789,348.37,229.61
96.907,346.21,354.58
225.09,100.25,102.18
223.2,98.085,227.14
221.32,95.921,352.11
225.37,225.23,104.35
223.49,223.07,229.32
221.61,220.9,354.28
225.66,350.21,106.52
223.78,348.05,231.49
221.89,345.89,356.45
350.07,99.928,104.05
348.19,97.765,229.02
346.31,95.602,353.99
350.36,224.91,106.22
348.48,222.75,231.19
346.59,220.58,356.16
350.64,349.9,108.4
348.76,347.73,233.36
346.88,345.57,358.33
101.12,98.607,223.9
104.21,99.831,348.86
107.31,101.06,473.82
97.955,223.56,222.75
101.05,224.79,347.71
104.15,226.01,472.67
94.793,348.52,221.61
97.889,349.74,346.56
100.99,350.97,471.52
226.04,101.74,220.78
229.14,102.96,345.74
232.23,104.19,470.69
222.88,226.7,219.63
225.97,227.92,344.59
229.07,229.14,469.55
219.72,351.65,218.48
222.81,352.88,343.44
225.91,354.1,468.4
350.96,104.87,217.66
354.06,106.1,342.61
357.15,107.32,467.57
347.8,229.83,216.51
350.9,231.05,341.47
353.99,232.28,466.42
344.64,354.78,215.36
347.73,356.01,340.32
350.83,357.23,465.27
98.985,101.61,351.56
98.241,103.42,476.55
97.497,105.23,601.53
96.993,226.58,349.74
96.249,228.38,474.72
95.505,230.19,599.71
95,351.54,347.91
94.256,353.35,472.9
93.512,355.16,597.89
223.97,103.61,352.27
223.23,105.42,477.26
222.48,107.23,602.25
221.98,228.58,350.45
221.23,230.39,475.44
220.49,232.2,600.43
219.99,353.55,348.63
219.24,355.35,473.62
218.5,357.16,598.6
348.96,105.61,352.99
348.21,107.42,477.97
347.47,109.23,602.96
346.96,230.58,351.17
346.22,232.39,476.15
345.47,234.2,601.14
344.97,355.55,349.34
344.23,357.36,474.33
343.48,359.17,599.32
98.991,100.15,475.65
101.49,102.98,600.59
103.99,105.8,725.54
98.855,225.12,472.82
101.36,227.94,597.77
103.86,230.77,722.71
98.719,350.09,470
101.22,352.91,594.94
103.72,355.74,719.89
223.97,100.23,473.14
226.47,103.06,598.09
228.97,105.88,723.03
223.83,225.2,470.32
226.33,228.02,595.27
228.83,230.85,720.21
223.69,350.17,467.5
226.2,352.99,592.44
228.7,355.82,717.39
348.94,100.31,470.64
351.45,103.14,595.59
353.95,105.96,720.53
348.81,225.28,467.82
351.31,228.1,592.76
353.81,230.93,717.71
348.67,350.25,464.99
351.17,353.07,589.94
353.67,355.9,714.89
99.057,101.28,600.61
97.962,100.43,725.61
96.867,99.571,850.6
95.642,226.23,601.44
94.547,225.38,726.43
93.452,224.52,851.42
92.228,351.18,602.26
91.132,350.33,727.25
90.037,349.47,852.24
224,104.68,601.73
222.91,103.83,726.72
221.81,102.98,851.71
220.59,229.63,602.55
219.49,228.78,727.54
218.4,227.93,852.53
217.17,354.58,603.37
216.08,353.73,728.36
214.98,352.88,853.35
348.95,108.09,602.84
347.85,107.24,727.83
346.76,106.38,852.82
345.53,233.04,603.66
344.44,232.19,728.65
