27,125,0
195.45,204.47,198.67
0,0,0
98.665,100.11,99.332
95.738,99.599,224.3
92.811,99.086,349.27
95.574,225.07,99.772
92.647,224.56,224.74
89.72,224.05,349.71
92.482,350.03,100.21
89.555,349.52,225.18
86.628,349.01,350.15
223.59,103.19,102.27
220.67,102.68,227.24
217.74,102.16,352.21
220.5,228.15,102.72
217.57,227.64,227.68
214.65,227.12,352.65
217.41,353.11,103.16
214.48,352.6,228.12
211.56,352.09,353.09
348.52,106.27,105.22
345.59,105.76,230.18
342.67,105.24,355.15
345.43,231.23,105.66
342.5,230.72,230.62
339.58,230.2,355.59
342.34,356.19,106.1
339.41,355.68,231.07
336.48,355.16,356.03
100.13,98.619,223.69
101.2,98.198,348.69
102.26,97.777,473.68
100.36,223.62,224.11
101.42,223.2,349.11
102.49,222.78,474.1
100.58,348.62,224.53
101.65,348.2,349.53
102.71,347.78,474.52
225.13,98.405,222.63
226.19,97.984,347.62
227.26,97.563,472.62
225.35,223.41,223.04
226.42,222.98,348.04
227.48,222.56,473.03
225.58,348.41,223.46
226.64,347.98,348.46
227.7,347.56,473.45
350.12,98.191,221.56
351.19,97.77,346.55
352.25,97.349,471.55
350.35,223.19,221.98
351.41,222.77,346.97
352.47,222.35,471.97
350.57,348.19,222.39
351.63,347.77,347.39
352.7,347.35,472.38
101.76,100.47,351.91
101.94,101.81,476.9
102.12,103.15,601.89
101.53,225.46,350.56
101.71,226.8,475.55
101.89,228.15,600.55
101.31,350.45,349.21
101.49,351.8,474.21
101.67,353.14,599.2
226.76,100.69,351.73
226.94,102.03,476.72
227.12,103.37,601.71
226.53,225.68,350.38
226.71,227.02,475.37
226.89,228.37,600.36
226.31,350.67,349.03
226.49,352.02,474.02
226.67,353.36,599.02
351.76,100.91,351.54
351.94,102.25,476.54
352.12,103.6,601.53
351.53,225.9,350.2
351.71,227.25,475.19
351.89,228.59,600.18
351.31,350.9,348.85
351.49,352.24,473.84
351.67,353.58,598.83
100.02,98.564,474.35
102.27,98.819,599.32
104.52,99.075,724.29
101.77,223.55,474.06
104.01,223.81,599.04
106.26,224.06,724.01
103.51,348.54,473.78
105.76,348.8,598.75
108.01,349.05,723.72
224.99,96.811,472.11
227.23,97.066,597.08
229.48,97.322,722.05
226.73,221.8,471.82
228.98,222.05,596.79
231.23,222.31,721.77
228.48,346.79,471.53
230.73,347.04,596.51
232.98,347.3,721.48
349.95,95.058,469.86
352.2,95.314,594.84
354.45,95.569,719.81
351.7,220.05,469.58
353.95,220.3,594.55
356.2,220.56,719.53
353.45,345.03,469.29
355.7,345.29,594.27
357.94,345.55,719.24
98.212,99.196,598.1
100.47,97.186,723.07
