27,125,0
200.88,195.21,191.92
0,0,0
100.91,100.86,100.85
99.783,101.64,225.85
98.652,102.42,350.84
103.81,225.83,100.1
102.68,226.61,225.09
101.54,227.39,350.09
106.7,350.8,99.34
105.57,351.58,224.34
104.44,352.36,349.33
225.88,97.979,102.01
224.75,98.759,227
223.62,99.54,352
228.77,222.95,101.25
227.64,223.73,226.24
226.51,224.51,351.24
231.66,347.92,100.49
230.53,348.7,225.49
229.4,349.48,350.48
350.84,95.096,103.16
349.71,95.877,228.15
348.58,96.658,353.15
353.73,220.07,102.4
352.6,220.85,227.4
351.47,221.63,352.39
356.63,345.04,101.64
355.49,345.82,226.64
354.36,346.6,351.64
98.668,101.22,223.85
95.069,103.84,348.77
91.47,106.46,473.7
101.49,226.17,221.31
97.895,228.79,346.23
94.296,231.41,471.15
104.32,351.11,218.76
100.72,353.73,343.69
97.122,356.35,468.61
223.59,98.473,227.51
219.99,101.09,352.43
216.39,103.71,477.36
226.41,223.42,224.97
222.81,226.04,349.89
219.21,228.66,474.81
229.24,348.36,222.42
225.64,350.98,347.35
222.04,353.6,472.27
348.51,95.722,231.17
344.91,98.343,356.09
341.31,100.96,481.01
351.33,220.67,228.62
347.73,223.29,353.55
344.13,225.91,478.47
354.16,345.61,226.08
350.56,348.23,351.01
346.96,350.85,475.93
99.911,100.95,348.16
99.228,103.36,473.13
98.545,105.77,598.11
102.68,225.89,345.77
102,228.31,470.74
101.32,230.72,595.72
105.45,350.84,343.37
104.77,353.25,468.35
104.08,355.66,593.33
224.88,98.186,348.9
224.2,100.6,473.87
223.51,103.01,598.85
227.65,223.13,346.51
226.97,225.54,471.48
226.28,227.96,596.46
230.42,348.08,344.12
229.74,350.49,469.09
229.05,352.9,594.07
349.85,95.426,349.64
349.16,97.838,474.62
348.48,100.25,599.59
352.62,220.37,347.25
351.93,222.78,472.22
351.25,225.2,597.2
355.39,345.32,344.86
354.7,347.73,469.83
354.02,350.14,594.81
99.434,101.64,476.36
101.34,101.05,601.35
103.25,100.47,726.34
101.59,226.62,476.92
103.5,226.03,601.9
105.4,225.45,726.89
103.75,351.6,477.47
105.65,351.02,602.46
107.56,350.43,727.45
224.4,99.494,474.45
226.31,98.906,599.43
228.21,98.319,724.42
226.56,224.48,475
228.46,223.89,599.99
230.37,223.3,724.98
228.71,349.46,475.56
230.62,348.87,600.55
232.53,348.28,725.53
349.37,97.347,472.53
351.27,96.759,597.52
353.18,96.171,722.51
351.52,222.33,473.09
353.43,221.74,598.07
355.34,221.15,723.06
353.68,347.31,473.64
355.59,346.72,598.63
357.49,346.13,723.62
100.11,100.54,599.5
99.214,102.16,724.48
98.32,103.78,849.47
97.417,225.5,597.86
96.522,227.12,722.84
95.628,228.74,847.82
94.725,350.45,596.21
93.83,352.08,721.2
92.936,353.7,846.18
225.08,103.24,600.36
224.18,104.86,725.34
223.29,106.49,850.32
222.38,228.2,598.71
221.49,229.82,723.7
220.59,231.45,848.68
219.69,353.16,597.07
218.8,354.78,722.05
217.9,356.4,847.04
350.04,105.94,601.22
349.15,107.57,726.2
348.25,109.19,851.18
347.35,230.9,599.57
346.46,232.52,724.56
345.56,234.15,849.54
344.66,355.86,597.93
343.76,357.48,722.91
342.87,359.11,847.9
100.91,225.01,98.027
104.3,224.75,222.98
107.68,224.49,347.94
102.49,350,98.242
105.87,349.74,223.2
109.26,349.48,348.15
104.06,474.99,98.458
107.45,474.73,223.41
110.83,474.47,348.37
225.86,223.44,94.645
229.24,223.18,219.6
232.63,222.92,344.55
227.43,348.43,94.86
230.82,348.17,219.82
234.2,347.91,344.77
229.01,473.42,95.076
232.39,473.16,220.03
235.78,472.9,344.99
350.8,221.87,91.263
354.19,221.61,216.22
357.57,221.35,341.17
352.38,346.86,91.478
355.76,346.6,216.43
359.15,346.34,341.39
353.95,471.85,91.693
357.34,471.59,216.65
360.72,471.33,341.6
99.614,223.43,223.15
101.3,224.44,348.13
102.99,225.45,473.12
101.61,348.41,222.11
103.3,349.42,347.09
104.98,350.43,472.07
103.6,473.38,221.06
105.29,474.4,346.05
106.98,475.41,471.03
224.58,221.42,221.48
226.27,222.43,346.46
227.96,223.44,471.44
226.58,346.4,220.43
228.27,347.41,345.42
229.95,348.42,470.4
228.57,471.37,219.39
230.26,472.39,344.38
231.95,473.4,469.36
349.56,219.41,219.81
351.24,220.42,344.79
352.93,221.44,469.77
351.55,344.39,218.76
353.24,345.4,343.75
354.92,346.41,468.73
353.55,469.37,217.72
355.23,470.38,342.71
356.92,471.39,467.69
98.055,226.43,349.33
100.15,226.36,474.31
102.25,226.3,599.3
100.1,351.41,349.36
102.19,351.35,474.35
104.29,351.28,599.33
102.14,476.39,349.4
104.24,476.33,474.38
106.33,476.26,599.36
223.02,224.38,347.23
225.12,224.32,472.22
227.21,224.25,597.2
